cluster,imd,pct_econ_active,pct_econ_inactive,pct_retired,pct_students,pct_home_family,pct_long_term_sick,pct_unemployed,pct_self_employed
0,10979.44891920357,59.2276254640839,38.77697296803304,18.058583969687685,4.831513054504515,5.806350097931586,6.232423649050172,3.6460394266224636,8.98807139660935
1,16000.94157836029,51.27296763539197,39.61700517244684,8.81499563842929,22.54105503449585,3.0563245698883605,2.52062650141356,2.6864091229291436,7.221958621938989
2,21849.230053149335,60.29249352813966,38.178625553164004,27.400490257885814,3.3076593484894037,3.353068136437439,2.1752267529909117,1.8823872054218702,10.474182221098559
3,4572.280287837679,51.510203973347494,45.51059954510168,11.254590601438972,7.8454644366825015,9.951133737478335,9.474145974188351,5.792358520938672,7.019019989406887
