oa21,pcds,lat,long,imd,cluster
E00000001,EC2Y 8DR,51.520251,-0.094952,29199,0
E00000001,EC2Y 8NJ,51.520251,-0.094952,29199,0
E00000001,EC2Y 8PE,51.520532,-0.094523,29199,0
E00000003,EC2Y 8BY,51.519885,-0.09677,29199,0
E00000003,EC2Y 8DP,51.519768,-0.096227,29199,0
E00000003,EC2Y 8NA,51.519885,-0.09677,29199,0
E00000005,EC1A 4LA,51.518765,-0.096862,29199,0
E00000005,EC2Y 8BX,51.519396,-0.096588,29199,0
E00000005,EC2Y 8EN,51.519659,-0.096721,29199,0
E00000007,EC1A 4AA,51.515226,-0.096733,29199,0
E00000007,EC1A 4AD,51.515226,-0.096733,29199,0
E00000007,EC1A 4AQ,51.516085,-0.097591,29199,0
E00000007,EC1A 4AS,51.516411,-0.097721,29199,0
E00000007,EC1A 4BB,51.516411,-0.097721,29199,0
E00000007,EC1A 4BD,51.515226,-0.096733,29199,0
E00000007,EC1A 4BH,51.516085,-0.097591,29199,0
E00000007,EC1A 4BJ,51.516085,-0.097591,29199,0
E00000007,EC1A 4BX,51.516085,-0.097591,29199,0
E00000007,EC1A 4DE,51.516085,-0.097591,29199,0
E00000007,EC1A 4DH,51.516085,-0.097591,29199,0
E00000007,EC1A 4DN,51.516085,-0.097591,29199,0
E00000007,EC1A 4DP,51.516085,-0.097591,29199,0
E00000007,EC1A 4DR,51.516085,-0.097591,29199,0
E00000007,EC1A 4DY,51.516085,-0.097591,29199,0
E00000007,EC1A 4ED,51.516085,-0.097591,29199,0
E00000007,EC1A 4EE,51.515527,-0.097009,29199,0
E00000007,EC1A 4EN,51.515332,-0.097006,29199,0
E00000007,EC1A 4ER,51.516554,-0.096562,29199,0
E00000007,EC1A 4ET,51.516085,-0.097591,29199,0
E00000007,EC1A 4EU,51.516984,-0.09702,29199,0
E00000007,EC1A 4HD,51.517469,-0.097533,29199,0
E00000007,EC1A 4HJ,51.517029,-0.096442,29199,0
E00000007,EC1A 4NA,51.515514,-0.096721,29199,0
E00000007,EC1A 4NB,51.515514,-0.096721,29199,0
E00000007,EC1A 4ND,51.515514,-0.096721,29199,0
E00000007,EC1A 4NP,51.516411,-0.097721,29199,0
E00000007,EC1A 4NT,51.516411,-0.097721,29199,0
E00000007,EC1A 4PS,51.516411,-0.097721,29199,0
E00000007,EC1A 4WA,51.516411,-0.097721,29199,0
E00000007,EC1A 7AN,51.516411,-0.097721,29199,0
E00000007,EC1A 7BL,51.517671,-0.098753,29199,0
E00000007,EC1A 7BQ,51.516984,-0.097553,29199,0
E00000007,EC1A 7BT,51.516889,-0.098365,29199,0
E00000007,EC1A 7BX,51.51711,-0.098082,29199,0
E00000007,EC1A 7DD,51.517007,-0.098994,29199,0
E00000007,EC1A 7DH,51.517188,-0.098496,29199,0
E00000007,EC1A 7DJ,51.517007,-0.098994,29199,0
E00000007,EC1A 7DP,51.517007,-0.098994,29199,0
E00000007,EC1A 7DQ,51.517339,-0.098922,29199,0
E00000007,EC1A 7DR,51.517007,-0.098994,29199,0
E00000007,EC1A 7DS,51.517007,-0.098994,29199,0
E00000007,EC1A 7DT,51.517007,-0.098994,29199,0
E00000007,EC1A 7DU,51.517007,-0.098994,29199,0
E00000007,EC1A 7DW,51.517339,-0.098922,29199,0
E00000007,EC1A 7LE,51.517007,-0.098994,29199,0
E00000007,EC1M 6GR,51.517339,-0.098922,29199,0
E00000007,EC2V 6BN,51.515635,-0.09588,29199,0
E00000007,EC2V 6HD,51.51543,-0.096439,29199,0
E00000007,EC2V 6HE,51.515407,-0.096207,29199,0
E00000007,EC2V 6HH,51.515111,-0.096277,29199,0
E00000007,EC2V 6HR,51.515273,-0.096284,29199,0
E00000007,EC2V 7AD,51.516133,-0.096525,29199,0
E00000007,EC2V 7AH,51.516062,-0.096151,29199,0
E00000007,EC2V 7BD,51.516047,-0.096324,29199,0
E00000007,EC2V 7BX,51.516375,-0.096472,29199,0
E00000007,EC2V 7DD,51.516062,-0.096151,29199,0
E00000007,EC2V 7DJ,51.516062,-0.096151,29199,0
E00000007,EC2V 7DL,51.516062,-0.096151,29199,0
E00000007,EC2V 7DT,51.515163,-0.096188,29199,0
E00000007,EC2V 7DX,51.515163,-0.096188,29199,0
E00000007,EC2V 7EA,51.516313,-0.095564,29199,0
E00000007,EC2V 7EB,51.515163,-0.096188,29199,0
E00000007,EC2V 7HN,51.51626,-0.095595,29199,0
E00000007,EC2V 7JP,51.516062,-0.096151,29199,0
E00000007,EC2V 7JU,51.516735,-0.096065,29199,0
E00000007,EC2V 7JW,51.516717,-0.096628,29199,0
E00000007,EC2V 7JX,51.516735,-0.096065,29199,0
E00000007,EC2V 7LH,51.516062,-0.096151,29199,0
E00000007,EC2V 7QH,51.516313,-0.095564,29199,0
E00000007,EC2V 7QJ,51.516735,-0.096065,29199,0
E00000007,EC2V 7QL,51.516313,-0.095564,29199,0
E00000007,EC2V 7TE,51.516047,-0.096324,29199,0
E00000007,EC2V 7TL,51.516717,-0.096628,29199,0
E00000007,EC2V 8AA,51.515163,-0.096188,29199,0
E00000007,EC2V 8AB,51.515163,-0.096188,29199,0
E00000007,EC2V 8AD,51.515163,-0.096188,29199,0
E00000007,EC2V 8AE,51.515384,-0.095919,29199,0
E00000007,EC2V 8AH,51.515163,-0.096188,29199,0
E00000007,EC2V 8AJ,51.515163,-0.096188,29199,0
E00000007,EC2V 8AQ,51.515595,-0.095637,29199,0
E00000007,EC2V 8HX,51.515163,-0.096188,29199,0
E00000007,EC2Y 5AA,51.516961,-0.096113,29199,0
E00000007,EC2Y 5AB,51.517285,-0.09603,29199,0
E00000007,EC2Y 5AD,51.517285,-0.09603,29199,0
E00000007,EC2Y 5AF,51.517346,-0.096039,29199,0
E00000007,EC2Y 5BD,51.517285,-0.09603,29199,0
E00000007,EC2Y 5DN,51.517877,-0.096032,29199,0
E00000007,EC2Y 5DP,51.517201,-0.09593,29199,0
E00000007,EC2Y 5EA,51.517285,-0.09603,29199,0
E00000007,EC2Y 5EB,51.517285,-0.09603,29199,0
E00000007,EC2Y 5EZ,51.517346,-0.096039,29199,0
E00000007,EC2Y 5HB,51.517293,-0.096056,29199,0
E00000007,EC2Y 5HN,51.517797,-0.096093,29199,0
E00000007,EC2Y 5HY,51.516961,-0.096113,29199,0
E00000007,EC2Y 5JT,51.517877,-0.096032,29199,0
E00000007,EC2Y 5JU,51.517285,-0.09603,29199,0
E00000007,EC2Y 5JX,51.516961,-0.096113,29199,0
E00000007,EC2Y 8AA,51.518108,-0.096426,29199,0
E00000010,EC1M 7AA,51.522476,-0.097411,14915,0
E00000010,EC1Y 0SJ,51.522485,-0.097382,14915,0
E00000010,EC1Y 0SL,51.522485,-0.097382,14915,0
E00000010,EC1Y 0SN,51.522485,-0.097382,14915,0
E00000013,EC2Y 8AD,51.520657,-0.095584,14915,0
E00000013,EC2Y 8AF,51.521355,-0.096899,14915,0
E00000013,EC2Y 8BR,51.521336,-0.096954,14915,0
E00000013,EC2Y 8BS,51.520555,-0.095963,14915,0
E00000013,EC2Y 8DE,51.52069,-0.095972,14915,0
E00000013,EC2Y 8DH,51.520962,-0.096624,14915,0
E00000013,EC2Y 8PS,51.52065,-0.096795,14915,0
E00000018,EC2Y 8AJ,51.519633,-0.09456,30379,0
E00000018,EC2Y 8AN,51.518735,-0.094598,30379,0
E00000018,EC2Y 8AP,51.519633,-0.09456,30379,0
E00000018,EC2Y 8BB,51.519129,-0.094509,30379,0
E00000018,EC2Y 8BD,51.519187,-0.093109,30379,0
E00000018,EC2Y 8BE,51.518989,-0.091416,30379,0
E00000018,EC2Y 8BH,51.518276,-0.09404,30379,0
E00000018,EC2Y 8BJ,51.518364,-0.093402,30379,0
E00000018,EC2Y 8BQ,51.520094,-0.093056,30379,0
E00000018,EC2Y 8DA,51.518741,-0.093906,30379,0
E00000018,EC2Y 8DB,51.520508,-0.093082,30379,0
E00000018,EC2Y 8DS,51.519959,-0.094129,30379,0
E00000018,EC2Y 8DT,51.519517,-0.092374,30379,0
E00000018,EC2Y 8DU,51.51851,-0.093497,30379,0
E00000018,EC2Y 8HA,51.519633,-0.09456,30379,0
E00000018,EC2Y 8HB,51.520518,-0.093687,30379,0
E00000018,EC2Y 8HD,51.52051,-0.093716,30379,0
E00000018,EC2Y 8HL,51.519812,-0.093933,30379,0
E00000018,EC2Y 8HN,51.519812,-0.093933,30379,0
E00000018,EC2Y 8JA,51.519812,-0.093919,30379,0
E00000018,EC2Y 8JB,51.519812,-0.093919,30379,0
E00000018,EC2Y 8JD,51.519812,-0.093919,30379,0
E00000018,EC2Y 8JE,51.519812,-0.093919,30379,0
E00000018,EC2Y 8LA,51.519633,-0.09456,30379,0
E00000018,EC2Y 8LD,51.519812,-0.093919,30379,0
E00000018,EC2Y 8LN,51.519633,-0.09456,30379,0
E00000018,EC2Y 8NL,51.519812,-0.093933,30379,0
E00000018,EC2Y 8PB,51.519812,-0.093919,30379,0
E00000018,EC2Y 8PD,51.519812,-0.093919,30379,0
E00000018,EC2Y 8PJ,51.519812,-0.093919,30379,0
E00000018,EC2Y 8PY,51.519812,-0.093919,30379,0
E00000018,EC2Y 8ZA,51.519812,-0.093919,30379,0
E00000018,EC2Y 9DA,51.518688,-0.091717,30379,0
E00000019,EC1Y 4AG,51.520686,-0.090178,30379,0
E00000019,EC1Y 4SP,51.520462,-0.090201,30379,0
E00000019,EC1Y 4SQ,51.5204,-0.090276,30379,0
E00000019,EC1Y 4SY,51.520462,-0.090201,30379,0
E00000019,EC1Y 4TA,51.520462,-0.090201,30379,0
E00000019,EC1Y 4TT,51.520462,-0.090201,30379,0
E00000019,EC1Y 4TU,51.520462,-0.090201,30379,0
E00000019,EC1Y 4UB,51.520462,-0.090201,30379,0
E00000019,EC1Y 4UD,51.520462,-0.090201,30379,0
E00000019,EC1Y 4UH,51.520462,-0.090201,30379,0
E00000019,EC2Y 8AL,51.519673,-0.090393,30379,0
E00000019,EC2Y 8AT,51.519535,-0.091278,30379,0
E00000019,EC2Y 8AU,51.519535,-0.091278,30379,0
E00000019,EC2Y 8DX,51.519781,-0.092032,30379,0
E00000019,EC2Y 9AP,51.519913,-0.090181,30379,0
E00000019,EC2Y 9AX,51.519914,-0.090155,30379,0
E00000019,EC2Y 9AZ,51.519913,-0.090181,30379,0
E00000019,EC2Y 9BA,51.519913,-0.090181,30379,0
E00000019,EC2Y 9BB,51.519913,-0.090181,30379,0
E00000019,EC2Y 9BE,51.5204,-0.090276,30379,0
E00000019,EC2Y 9BJ,51.520109,-0.090058,30379,0
E00000019,EC2Y 9BL,51.519962,-0.090467,30379,0
E00000019,EC2Y 9BN,51.519922,-0.090195,30379,0
E00000019,EC2Y 9BQ,51.519563,-0.090239,30379,0
E00000019,EC2Y 9BR,51.519563,-0.090239,30379,0
E00000019,EC2Y 9DX,51.5204,-0.090276,30379,0
E00000019,EC2Y 9DZ,51.519922,-0.090195,30379,0
E00000019,EC2Y 9HA,51.5204,-0.090276,30379,0
E00000019,EC2Y 9LA,51.519563,-0.090239,30379,0
E00000019,EC2Y 9LH,51.519563,-0.090239,30379,0
E00000019,EC2Y 9PB,51.520464,-0.090345,30379,0
E00000020,EC2Y 8BL,51.518822,-0.091135,30379,0
E00000020,EC2Y 8BN,51.518822,-0.091135,30379,0
E00000021,EC2A 1EH,51.51954,-0.088799,30379,0
E00000021,EC2A 1HL,51.51954,-0.088799,30379,0
E00000021,EC2A 1JJ,51.51954,-0.088799,30379,0
E00000021,EC2A 1JP,51.51954,-0.088799,30379,0
E00000021,EC2A 1JS,51.51954,-0.088799,30379,0
E00000021,EC2A 1JT,51.51954,-0.088799,30379,0
E00000021,EC2A 1JU,51.51954,-0.088799,30379,0
E00000021,EC2A 1JX,51.51954,-0.088799,30379,0
E00000021,EC2A 1LD,51.51954,-0.088799,30379,0
E00000021,EC2A 1ND,51.51954,-0.088799,30379,0
E00000021,EC2A 1SR,51.51954,-0.088799,30379,0
E00000021,EC2A 1SX,51.51954,-0.088799,30379,0
E00000021,EC2A 1TT,51.51954,-0.088799,30379,0
E00000021,EC2M 6TE,51.518641,-0.088836,30379,0
E00000021,EC2M 6TH,51.518641,-0.088836,30379,0
E00000021,EC2M 6TQ,51.518641,-0.088836,30379,0
E00000021,EC2M 6UH,51.518641,-0.088836,30379,0
E00000021,EC2M 6UL,51.518641,-0.088836,30379,0
E00000021,EC2M 6UN,51.518641,-0.088836,30379,0
E00000021,EC2M 6UP,51.518641,-0.088836,30379,0
E00000021,EC2M 6UU,51.518641,-0.088836,30379,0
E00000021,EC2P 2NA,51.516015,-0.09327,30379,0
E00000021,EC2P 2NQ,51.516671,-0.093776,30379,0
E00000021,EC2P 2NU,51.517813,-0.093195,30379,0
E00000021,EC2P 2PP,51.517789,-0.091755,30379,0
E00000021,EC2P 2PQ,51.517789,-0.091755,30379,0
E00000021,EC2P 2PR,51.517789,-0.091755,30379,0
E00000021,EC2P 2PS,51.517789,-0.091755,30379,0
E00000021,EC2P 2PT,51.517789,-0.091755,30379,0
E00000021,EC2R 5BG,51.51727,-0.090248,30379,0
E00000021,EC2V 5AF,51.515648,-0.09281,30379,0
E00000021,EC2V 5BX,51.517201,-0.092082,30379,0
E00000021,EC2V 5DL,51.517201,-0.092082,30379,0
E00000021,EC2V 5DR,51.517201,-0.092082,30379,0
E00000021,EC2V 5DY,51.517498,-0.09377,30379,0
E00000021,EC2V 5EA,51.516914,-0.093232,30379,0
E00000021,EC2V 5EQ,51.517201,-0.092082,30379,0
E00000021,EC2V 5HD,51.517201,-0.092082,30379,0
E00000021,EC2V 6AQ,51.51514,-0.094748,30379,0
E00000021,EC2V 6DP,51.514362,-0.094449,30379,0
E00000021,EC2V 6HN,51.514362,-0.094449,30379,0
E00000021,EC2V 6HU,51.514371,-0.094448,30379,0
E00000021,EC2V 7AE,51.515647,-0.094928,30379,0
E00000021,EC2V 7AF,51.515846,-0.094361,30379,0
E00000021,EC2V 7AG,51.516121,-0.093669,30379,0
E00000021,EC2V 7AJ,51.517077,-0.094393,30379,0
E00000021,EC2V 7AL,51.515902,-0.094601,30379,0
E00000021,EC2V 7AN,51.51636,-0.094455,30379,0
E00000021,EC2V 7AP,51.51514,-0.094748,30379,0
E00000021,EC2V 7AQ,51.516191,-0.09358,30379,0
E00000021,EC2V 7AR,51.51514,-0.094748,30379,0
E00000021,EC2V 7AW,51.51481,-0.094793,30379,0
E00000021,EC2V 7AZ,51.51715,-0.093352,30379,0
E00000021,EC2V 7BF,51.515954,-0.094933,30379,0
E00000021,EC2V 7BG,51.515954,-0.094933,30379,0
E00000021,EC2V 7BH,51.51514,-0.094748,30379,0
E00000021,EC2V 7BJ,51.516022,-0.09519,30379,0
E00000021,EC2V 7BN,51.51514,-0.094748,30379,0
E00000021,EC2V 7BP,51.51715,-0.093352,30379,0
E00000021,EC2V 7BQ,51.516959,-0.095338,30379,0
E00000021,EC2V 7DA,51.517077,-0.094393,30379,0
E00000021,EC2V 7DB,51.517105,-0.09445,30379,0
E00000021,EC2V 7DE,51.516729,-0.095157,30379,0
E00000021,EC2V 7DH,51.516191,-0.09358,30379,0
E00000021,EC2V 7DN,51.516024,-0.094913,30379,0
E00000021,EC2V 7DY,51.51514,-0.094748,30379,0
E00000021,EC2V 7ED,51.517035,-0.095173,30379,0
E00000021,EC2V 7EE,51.516959,-0.095338,30379,0
E00000021,EC2V 7EH,51.515954,-0.094933,30379,0
E00000021,EC2V 7EJ,51.51514,-0.094748,30379,0
E00000021,EC2V 7EL,51.515792,-0.09432,30379,0
E00000021,EC2V 7EN,51.51647,-0.094692,30379,0
E00000021,EC2V 7EP,51.516039,-0.09471,30379,0
E00000021,EC2V 7ER,51.516359,-0.094481,30379,0
E00000021,EC2V 7ES,51.51514,-0.094748,30379,0
E00000021,EC2V 7ET,51.51514,-0.094748,30379,0
E00000021,EC2V 7EU,51.517259,-0.093463,30379,0
E00000021,EC2V 7EX,51.516359,-0.094481,30379,0
E00000021,EC2V 7EY,51.515747,-0.093368,30379,0
E00000021,EC2V 7GF,51.516649,-0.092436,30379,0
E00000021,EC2V 7HA,51.51514,-0.094748,30379,0
E00000021,EC2V 7HB,51.515761,-0.094232,30379,0
E00000021,EC2V 7HD,51.51514,-0.094748,30379,0
E00000021,EC2V 7HE,51.515747,-0.093382,30379,0
E00000021,EC2V 7HH,51.516073,-0.092824,30379,0
E00000021,EC2V 7HJ,51.516783,-0.092935,30379,0
E00000021,EC2V 7HL,51.516039,-0.09471,30379,0
E00000021,EC2V 7HP,51.516649,-0.092436,30379,0
E00000021,EC2V 7HQ,51.515761,-0.094232,30379,0
E00000021,EC2V 7HR,51.51715,-0.093352,30379,0
E00000021,EC2V 7HS,51.517156,-0.092533,30379,0
E00000021,EC2V 7HU,51.51514,-0.094748,30379,0
E00000021,EC2V 7HY,51.516612,-0.092225,30379,0
E00000021,EC2V 7JA,51.515747,-0.093382,30379,0
E00000021,EC2V 7JB,51.514321,-0.094554,30379,0
E00000021,EC2V 7JD,51.515647,-0.094928,30379,0
E00000021,EC2V 7JE,51.515312,-0.093732,30379,0
E00000021,EC2V 7JH,51.515851,-0.094242,30379,0
E00000021,EC2V 7JJ,51.516191,-0.09358,30379,0
E00000021,EC2V 7JN,51.51665,-0.093027,30379,0
E00000021,EC2V 7JQ,51.516388,-0.094062,30379,0
E00000021,EC2V 7JT,51.516145,-0.095196,30379,0
E00000021,EC2V 7LD,51.516914,-0.093232,30379,0
E00000021,EC2V 7LE,51.517122,-0.09331,30379,0
E00000021,EC2V 7LJ,51.516914,-0.093232,30379,0
E00000021,EC2V 7LR,51.516914,-0.093232,30379,0
E00000021,EC2V 7LX,51.517122,-0.09331,30379,0
E00000021,EC2V 7ND,51.516191,-0.09358,30379,0
E00000021,EC2V 7NJ,51.516783,-0.092935,30379,0
E00000021,EC2V 7NL,51.515415,-0.093972,30379,0
E00000021,EC2V 7NN,51.515415,-0.093972,30379,0
E00000021,EC2V 7NQ,51.515628,-0.093635,30379,0
E00000021,EC2V 7NS,51.516783,-0.092935,30379,0
E00000021,EC2V 7NU,51.517122,-0.09331,30379,0
E00000021,EC2V 7NY,51.515415,-0.093972,30379,0
E00000021,EC2V 7PA,51.516209,-0.094141,30379,0
E00000021,EC2V 7PB,51.515825,-0.095425,30379,0
E00000021,EC2V 7PE,51.515449,-0.094951,30379,0
E00000021,EC2V 7PG,51.515102,-0.092977,30379,0
E00000021,EC2V 7PJ,51.515851,-0.094242,30379,0
E00000021,EC2V 7PR,51.515415,-0.093972,30379,0
E00000021,EC2V 7QA,51.516002,-0.095216,30379,0
E00000021,EC2V 7QB,51.516002,-0.095216,30379,0
E00000021,EC2V 7QF,51.517077,-0.094393,30379,0
E00000021,EC2V 7QN,51.515102,-0.092977,30379,0
E00000021,EC2V 7QP,51.515104,-0.092951,30379,0
E00000021,EC2V 7QQ,51.517077,-0.094393,30379,0
E00000021,EC2V 7QR,51.517077,-0.094393,30379,0
E00000021,EC2V 7QS,51.516926,-0.094544,30379,0
E00000021,EC2V 7QT,51.517077,-0.094393,30379,0
E00000021,EC2V 7RF,51.516186,-0.093292,30379,0
E00000021,EC2V 7RS,51.517105,-0.09445,30379,0
E00000021,EC2V 7SB,51.516783,-0.092935,30379,0
E00000021,EC2V 7SR,51.515061,-0.094319,30379,0
E00000021,EC2V 7WS,51.514722,-0.094491,30379,0
E00000021,EC2V 7WT,51.514722,-0.094491,30379,0
E00000021,EC2V 8AL,51.514981,-0.094394,30379,0
E00000021,EC2V 8AN,51.515044,-0.093801,30379,0
E00000021,EC2V 8AP,51.51514,-0.094748,30379,0
E00000021,EC2V 8BL,51.514515,-0.093924,30379,0
E00000021,EC2V 8LU,51.515053,-0.0938,30379,0
E00000021,EC2Y 5AE,51.517726,-0.093962,30379,0
E00000021,EC2Y 5AG,51.518357,-0.09297,30379,0
E00000021,EC2Y 5AH,51.517813,-0.093195,30379,0
E00000021,EC2Y 5AJ,51.517726,-0.093962,30379,0
E00000021,EC2Y 5AL,51.517698,-0.09392,30379,0
E00000021,EC2Y 5AN,51.517726,-0.093962,30379,0
E00000021,EC2Y 5AP,51.517671,-0.094342,30379,0
E00000021,EC2Y 5AQ,51.517818,-0.091854,30379,0
E00000021,EC2Y 5AR,51.516937,-0.094673,30379,0
E00000021,EC2Y 5AS,51.517698,-0.09392,30379,0
E00000021,EC2Y 5AT,51.516937,-0.094673,30379,0
E00000021,EC2Y 5AU,51.517777,-0.092507,30379,0
E00000021,EC2Y 5AW,51.517735,-0.093287,30379,0
E00000021,EC2Y 5AX,51.517726,-0.093962,30379,0
E00000021,EC2Y 5AY,51.516937,-0.094673,30379,0
E00000021,EC2Y 5AZ,51.517726,-0.093962,30379,0
E00000021,EC2Y 5BA,51.518213,-0.092962,30379,0
E00000021,EC2Y 5BB,51.516039,-0.09471,30379,0
E00000021,EC2Y 5BE,51.517813,-0.093195,30379,0
E00000021,EC2Y 5BH,51.516937,-0.094673,30379,0
E00000021,EC2Y 5BL,51.518017,-0.094602,30379,0
E00000021,EC2Y 5BN,51.517833,-0.094462,30379,0
E00000021,EC2Y 5BP,51.518214,-0.092976,30379,0
E00000021,EC2Y 5BQ,51.517789,-0.091755,30379,0
E00000021,EC2Y 5BU,51.518213,-0.092962,30379,0
E00000021,EC2Y 5BX,51.517813,-0.093195,30379,0
E00000021,EC2Y 5BY,51.517813,-0.093195,30379,0
E00000021,EC2Y 5DA,51.517818,-0.091854,30379,0
E00000021,EC2Y 5DB,51.51821,-0.092198,30379,0
E00000021,EC2Y 5DD,51.517726,-0.093962,30379,0
E00000021,EC2Y 5DE,51.518128,-0.09213,30379,0
E00000021,EC2Y 5DH,51.517818,-0.091854,30379,0
E00000021,EC2Y 5DJ,51.517977,-0.091675,30379,0
E00000021,EC2Y 5DL,51.517931,-0.093853,30379,0
E00000021,EC2Y 5DQ,51.517789,-0.091755,30379,0
E00000021,EC2Y 5DR,51.517766,-0.090314,30379,0
E00000021,EC2Y 5DS,51.517813,-0.092647,30379,0
E00000021,EC2Y 5DT,51.518229,-0.092269,30379,0
E00000021,EC2Y 5DU,51.517766,-0.090314,30379,0
E00000021,EC2Y 5DX,51.517726,-0.093962,30379,0
E00000021,EC2Y 5ED,51.516914,-0.093232,30379,0
E00000021,EC2Y 5EE,51.517944,-0.089672,30379,0
E00000021,EC2Y 5EH,51.517789,-0.091755,30379,0
E00000021,EC2Y 5EJ,51.518747,-0.093029,30379,0
E00000021,EC2Y 5EL,51.517813,-0.092647,30379,0
E00000021,EC2Y 5EN,51.516914,-0.093232,30379,0
E00000021,EC2Y 5EP,51.516914,-0.093232,30379,0
E00000021,EC2Y 5EQ,51.518172,-0.090441,30379,0
E00000021,EC2Y 5ER,51.517813,-0.093195,30379,0
E00000021,EC2Y 5ET,51.517677,-0.089828,30379,0
E00000021,EC2Y 5HD,51.517818,-0.091854,30379,0
E00000021,EC2Y 5HE,51.517766,-0.090314,30379,0
E00000021,EC2Y 5HH,51.518213,-0.092962,30379,0
E00000021,EC2Y 5HJ,51.517813,-0.092647,30379,0
E00000021,EC2Y 5HL,51.51793,-0.092095,30379,0
E00000021,EC2Y 5HP,51.517818,-0.091854,30379,0
E00000021,EC2Y 5HQ,51.518213,-0.092962,30379,0
E00000021,EC2Y 5HX,51.517935,-0.089687,30379,0
E00000021,EC2Y 5JB,51.51793,-0.092095,30379,0
E00000021,EC2Y 5JF,51.517894,-0.09211,30379,0
E00000021,EC2Y 5LD,51.517766,-0.090314,30379,0
E00000021,EC2Y 5LX,51.517813,-0.093195,30379,0
E00000021,EC2Y 5NY,51.517836,-0.094635,30379,0
E00000021,EC2Y 8AX,51.518603,-0.092009,30379,0
E00000021,EC2Y 8AY,51.518603,-0.092009,30379,0
E00000021,EC2Y 8BA,51.518603,-0.092009,30379,0
E00000021,EC2Y 8EP,51.517836,-0.094635,30379,0
E00000021,EC2Y 9AB,51.517766,-0.090314,30379,0
E00000021,EC2Y 9AE,51.518779,-0.089032,30379,0
E00000021,EC2Y 9AG,51.518439,-0.088992,30379,0
E00000021,EC2Y 9AH,51.519427,-0.089596,30379,0
E00000021,EC2Y 9AL,51.51909,-0.088647,30379,0
E00000021,EC2Y 9AW,51.519347,-0.089657,30379,0
E00000021,EC2Y 9BD,51.51954,-0.088799,30379,0
E00000021,EC2Y 9BS,51.518664,-0.090277,30379,0
E00000021,EC2Y 9BU,51.51923,-0.089691,30379,0
E00000021,EC2Y 9BX,51.517766,-0.090314,30379,0
E00000021,EC2Y 9DB,51.51837,-0.089167,30379,0
E00000021,EC2Y 9DD,51.517766,-0.090314,30379,0
E00000021,EC2Y 9DE,51.518515,-0.090513,30379,0
E00000021,EC2Y 9DH,51.517766,-0.090314,30379,0
E00000021,EC2Y 9DJ,51.517766,-0.090314,30379,0
E00000021,EC2Y 9DL,51.517766,-0.090314,30379,0
E00000021,EC2Y 9DP,51.518669,-0.090452,30379,0
E00000021,EC2Y 9DQ,51.518641,-0.088836,30379,0
E00000021,EC2Y 9DR,51.51954,-0.088799,30379,0
E00000021,EC2Y 9DT,51.517943,-0.090177,30379,0
E00000021,EC2Y 9DW,51.518204,-0.089618,30379,0
E00000021,EC2Y 9DY,51.518515,-0.090513,30379,0
E00000021,EC2Y 9HG,51.519427,-0.089596,30379,0
E00000021,EC2Y 9HR,51.519347,-0.089657,30379,0
E00000021,EC2Y 9HS,51.519427,-0.089596,30379,0
E00000021,EC2Y 9HT,51.519348,-0.089631,30379,0
E00000021,EC2Y 9HU,51.519348,-0.089631,30379,0
E00000021,EC2Y 9HX,51.519427,-0.089596,30379,0
E00000021,EC2Y 9LW,51.519427,-0.089596,30379,0
E00000021,EC2Y 9NY,51.519347,-0.089657,30379,0
E00000021,EC2Y 9RE,51.519427,-0.089596,30379,0
E00000021,EC2Y 9SS,51.519347,-0.089657,30379,0
E00000021,EC2Y 9ST,51.519347,-0.089657,30379,0
E00000021,EC2Y 9TH,51.518767,-0.088874,30379,0
E00000021,EC2Y 9UE,51.519347,-0.089657,30379,0
E00000021,EC2Y 9WY,51.519427,-0.089596,30379,0
E00000022,EC1Y 0ST,51.523,-0.097014,14915,0
E00000022,EC1Y 0SU,51.523,-0.097014,14915,0
E00000022,EC1Y 0TN,51.522802,-0.09587,14915,0
E00000022,EC1Y 0TP,51.522802,-0.09587,14915,0
E00000022,EC1Y 0TR,51.522802,-0.09587,14915,0
E00000023,EC1Y 0AA,51.52158,-0.095358,14915,0
E00000023,EC1Y 0AB,51.521506,-0.095105,14915,0
E00000023,EC1Y 0AD,51.521597,-0.094625,14915,0
E00000023,EC1Y 0HA,51.522513,-0.095262,14915,0
E00000023,EC1Y 0RJ,51.522054,-0.095194,14915,0
E00000023,EC1Y 0RL,51.522455,-0.095019,14915,0
E00000023,EC1Y 0RN,51.522489,-0.09545,14915,0
E00000023,EC1Y 0RS,51.521578,-0.094724,14915,0
E00000023,EC1Y 0SA,51.521714,-0.095168,14915,0
E00000024,EC1A 1AE,51.51521,-0.099069,20391,0
E00000024,EC1A 1HQ,51.516359,-0.098906,20391,0
E00000024,EC1A 1LP,51.516359,-0.098906,20391,0
E00000024,EC1A 1ZZ,51.516109,-0.099031,20391,0
E00000024,EC1A 4EA,51.515187,-0.097628,20391,0
E00000024,EC1A 4EH,51.515187,-0.097628,20391,0
E00000024,EC1A 4EP,51.515187,-0.097628,20391,0
E00000024,EC1A 7AD,51.515741,-0.097966,20391,0
E00000024,EC1A 7AE,51.516106,-0.101092,20391,0
E00000024,EC1A 7AF,51.516106,-0.101092,20391,0
E00000024,EC1A 7AH,51.515731,-0.101238,20391,0
E00000024,EC1A 7AJ,51.515526,-0.097891,20391,0
E00000024,EC1A 7AP,51.515903,-0.100178,20391,0
