umap_x,umap_y,cluster,confidence,entropy,model
9.391726,6.705717,0,0.9343286774836049,0.25149435674925946,Hybrid_GMM
9.255807,2.7625237,2,0.9600558708143526,0.16782098341348592,Hybrid_GMM
13.728362,4.221369,2,0.9956574607559795,0.029969986001904373,Hybrid_GMM
6.801428,8.186139,3,0.9999816734803838,0.00021860885672252733,Hybrid_GMM
10.654899,6.937471,0,0.9608580530822638,0.1938061968295406,Hybrid_GMM
9.812145,7.288967,0,0.9077191338918137,0.3346445017998926,Hybrid_GMM
6.0387816,5.6587186,3,0.56247701275512,0.685319991050831,Hybrid_GMM
8.104381,7.6450953,0,0.9242958777582364,0.27188223965487657,Hybrid_GMM
12.201824,3.0158982,2,0.907818622704613,0.30940969826954046,Hybrid_GMM
3.051356,7.00595,1,0.9999999999801013,5.101965271895611e-10,Hybrid_GMM
12.793891,1.1009508,2,0.9593362930115302,0.1706336654190815,Hybrid_GMM
10.479363,-0.26531747,2,0.9896144117494674,0.05776871321451235,Hybrid_GMM
9.862916,1.1797997,2,0.9976916659543852,0.0163286372744629,Hybrid_GMM
9.215702,1.7509922,2,0.9878786622910455,0.06558306692118275,Hybrid_GMM
10.268024,3.3630412,0,0.8811699564989398,0.43636605573889153,Hybrid_GMM
7.9309306,8.731142,3,0.9992331370209014,0.006798483337746207,Hybrid_GMM
11.360058,3.1383219,2,0.8052762103402789,0.49829891410905525,Hybrid_GMM
8.988455,2.230897,2,0.9375300525233446,0.23373361374213752,Hybrid_GMM
8.667976,6.574531,0,0.8829802779660088,0.3622441990009297,Hybrid_GMM
12.368642,6.5353446,2,0.6042635666695663,0.7180854368592635,Hybrid_GMM
6.855683,0.21729633,2,0.9999592982826733,0.00045216451207040546,Hybrid_GMM
8.851238,0.14474398,2,0.9921042703793653,0.04610011964413564,Hybrid_GMM
14.197706,6.258072,2,0.6957007705348826,0.759659993248153,Hybrid_GMM
8.089916,0.85582834,2,0.9983632307228002,0.012135901391858864,Hybrid_GMM
8.069945,2.1977394,2,0.9828458914311488,0.08675126890331158,Hybrid_GMM
13.725374,1.2848356,2,0.9685800099709443,0.14017414360741848,Hybrid_GMM
6.201494,5.7635846,0,0.7792923398824197,0.5278029010572121,Hybrid_GMM
10.782657,7.22064,0,0.9841269973410183,0.0853715223003998,Hybrid_GMM
9.202636,7.2924347,0,0.9859762408893554,0.07720610004737231,Hybrid_GMM
8.858118,5.685833,0,0.9824539236699575,0.08872787289848319,Hybrid_GMM
10.824574,4.3146024,2,0.6948275371509667,0.6200790412835698,Hybrid_GMM
10.603643,6.1488624,0,0.9409362983265904,0.27394695949512593,Hybrid_GMM
6.5929017,5.2903695,0,0.9997873781966887,0.002089679092310313,Hybrid_GMM
12.270179,1.2654243,2,0.9905650246199369,0.05372838884724279,Hybrid_GMM
11.691936,0.6649267,2,0.8981482205482101,0.331907653277671,Hybrid_GMM
10.912001,3.7856414,0,0.8664428795803948,0.42642913907758806,Hybrid_GMM
7.0774817,5.7167735,0,0.6825180842241181,0.6250951494005696,Hybrid_GMM
7.443395,5.9943843,0,0.627975694140477,0.6753640757171027,Hybrid_GMM
13.039053,1.4369849,2,0.968817212655373,0.14340841728478074,Hybrid_GMM
12.6884575,5.916692,0,0.7481895596395307,0.605730993725572,Hybrid_GMM
7.5223947,8.406321,3,0.8533502038343562,0.4169405434690051,Hybrid_GMM
7.085132,7.4062076,0,0.8589884517872696,0.40684731298768506,Hybrid_GMM
7.664297,1.237045,2,0.9806850525260958,0.09536199398020101,Hybrid_GMM
7.4350653,9.430558,3,0.9999983671224593,2.339374249336881e-05,Hybrid_GMM
9.542691,0.30143163,2,0.9996946298302359,0.0027782344780422526,Hybrid_GMM
10.660571,0.70008814,2,0.9934602529564316,0.03992577931940943,Hybrid_GMM
10.296599,4.7705135,1,0.4691075675726419,0.9784497558038852,Hybrid_GMM
3.359498,6.5158043,1,1.0,2.0676127792746982e-14,Hybrid_GMM
10.277153,5.007721,0,0.5859053475295745,0.697506791602489,Hybrid_GMM
10.039908,5.9520593,0,0.877459840885087,0.4089646293852738,Hybrid_GMM
7.8537264,8.643291,3,0.998048697931005,0.01413990034527958,Hybrid_GMM
9.259097,2.9020057,0,0.7419538365931698,0.5731504875434542,Hybrid_GMM
